"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-9-22","45.65","44.92","45.67","44.61","15.36M","2.33%"
"2023-9-21","44.61","44.96","45.30","44.42","12.80M","-0.91%"
"2023-9-20","45.02","45.51","45.88","45.01","15.73M","-2.11%"
"2023-9-19","45.99","47.10","47.20","45.81","15.76M","-2.58%"
"2023-9-18","47.21","46.02","48.14","45.92","17.98M","2.01%"
"2023-9-15","46.28","46.63","47.30","46.03","14.95M","-0.60%"
"2023-9-14","46.56","47.19","47.56","46.43","11.80M","-1.73%"
"2023-9-13","47.38","47.98","48.46","47.24","12.52M","-2.01%"
"2023-9-12","48.35","48.09","49.49","47.84","14.96M","0.44%"
"2023-9-11","48.14","47.20","48.86","46.91","15.73M","1.24%"
"2023-9-8","47.55","47.69","48.16","46.81","14.02M","-0.34%"
"2023-9-7","47.71","49.50","50.20","47.70","20.55M","-2.71%"
"2023-9-6","49.04","49.39","49.62","48.66","14.43M","-1.17%"
"2023-9-5","49.62","49.90","50.25","49.48","11.41M","-0.94%"
"2023-9-4","50.09","49.23","50.26","48.58","16.29M","2.29%"
"2023-9-1","48.97","49.50","49.79","48.85","9.83M","-0.87%"
"2023-8-31","49.40","50.07","50.11","49.05","17.94M","-1.98%"
"2023-8-30","50.40","50.76","51.45","50.25","15.52M","-0.71%"
"2023-8-29","50.76","48.59","51.18","48.50","21.74M","3.80%"
"2023-8-28","48.90","51.99","52.33","48.58","21.98M","0.62%"
"2023-8-25","48.60","49.88","49.97","48.46","17.60M","-2.74%"
"2023-8-24","49.97","50.13","50.66","49.68","16.96M","0.40%"
"2023-8-23","49.77","51.80","51.93","49.71","15.56M","-4.03%"
"2023-8-22","51.86","52.68","53.30","50.58","20.57M","-1.58%"
"2023-8-21","52.69","54.03","54.28","52.69","17.77M","-2.97%"
"2023-8-18","54.30","55.06","56.05","54.30","12.00M","-1.36%"
"2023-8-17","55.05","55.40","55.79","54.60","11.97M","-0.65%"
"2023-8-16","55.41","55.97","56.98","55.41","9.79M","-1.11%"
"2023-8-15","56.03","57.01","57.22","55.60","9.89M","-1.01%"
"2023-8-14","56.60","57.00","57.20","55.81","11.68M","-1.57%"
"2023-8-11","57.50","59.25","59.43","57.50","9.72M","-2.94%"
"2023-8-10","59.24","58.90","60.44","58.80","11.73M","0.58%"
"2023-8-9","58.90","58.11","59.42","58.11","9.67M","0.72%"
"2023-8-8","58.48","59.15","59.45","58.30","8.91M","-1.28%"
"2023-8-7","59.24","59.69","59.95","59.01","9.67M","-1.23%"
"2023-8-4","59.98","59.33","60.88","58.92","24.43M","1.39%"
"2023-8-3","59.16","58.00","59.28","58.00","12.47M","1.53%"
"2023-8-2","58.27","58.80","59.95","58.15","10.83M","-0.90%"
"2023-8-1","58.80","58.94","59.50","58.44","10.54M","-0.73%"
"2023-7-31","59.23","58.49","60.15","58.44","18.66M","1.20%"
"2023-7-28","58.53","57.89","58.95","57.51","15.97M","0.26%"
"2023-7-27","58.38","57.50","59.46","56.58","33.28M","2.85%"
"2023-7-26","56.76","56.50","56.94","56.30","9.86M","-0.19%"
"2023-7-25","56.87","55.50","56.96","55.28","21.83M","4.08%"
"2023-7-24","54.64","55.50","55.68","54.58","14.27M","-2.29%"
"2023-7-21","55.92","55.08","56.54","54.87","14.15M","0.47%"
"2023-7-20","55.66","56.11","57.35","55.56","18.86M","-0.70%"
"2023-7-19","56.05","56.46","57.00","55.65","12.61M","-1.15%"
"2023-7-18","56.70","57.17","57.50","56.10","12.81M","-0.19%"
"2023-7-17","56.81","57.30","57.55","56.56","12.53M","-1.34%"
"2023-7-14","57.58","58.00","58.35","57.25","20.31M","-1.39%"
"2023-7-13","58.39","59.00","60.49","57.91","21.09M","-0.58%"
"2023-7-12","58.73","59.01","59.55","58.59","11.55M","-1.51%"
"2023-7-11","59.63","59.11","59.80","58.25","13.86M","0.49%"
"2023-7-10","59.34","57.08","60.65","57.08","25.15M","4.31%"
"2023-7-7","56.89","57.88","58.08","56.88","12.64M","-2.23%"
"2023-7-6","58.19","59.55","59.62","57.88","16.01M","-2.59%"
"2023-7-5","59.74","59.96","60.38","59.33","10.31M","-0.48%"
"2023-7-4","60.03","60.45","60.58","59.50","15.08M","-0.69%"
"2023-7-3","60.45","60.52","61.45","60.01","22.41M","-0.08%"
"2023-6-30","60.50","57.59","61.30","57.34","33.81M","5.70%"
"2023-6-29","57.24","57.87","58.64","57.24","14.24M","-1.56%"
"2023-6-28","58.15","59.00","59.43","57.89","14.54M","-1.31%"
"2023-6-27","58.92","58.76","59.72","57.92","11.48M","0.27%"
"2023-6-26","58.76","58.00","59.80","57.70","15.14M","-0.39%"
"2023-6-21","58.99","60.20","61.09","58.88","18.40M","-2.82%"
"2023-6-20","60.70","60.36","62.35","59.77","28.52M","1.15%"
"2023-6-19","60.01","60.16","61.50","59.77","20.71M","-1.61%"
"2023-6-16","60.99","60.90","61.00","59.30","33.03M","1.50%"
"2023-6-15","60.09","56.00","60.39","55.51","55.63M","8.08%"
"2023-6-14","55.60","57.77","58.07","55.55","33.40M","-3.66%"
"2023-6-13","57.71","58.77","59.14","57.36","21.62M","-2.05%"
"2023-6-12","58.92","58.01","59.39","57.51","17.10M","0.51%"
"2023-6-9","58.62","59.91","60.60","57.90","28.40M","-1.79%"
"2023-6-8","59.69","60.30","61.15","59.68","16.89M","-0.55%"
"2023-6-7","60.02","62.67","62.70","59.66","30.91M","-4.23%"
"2023-6-6","62.67","63.01","63.38","62.20","12.16M","-0.84%"
"2023-6-5","63.20","65.50","65.50","61.88","27.80M","-3.73%"
"2023-6-2","65.65","63.65","65.83","63.23","20.41M","3.42%"
"2023-6-1","63.48","64.00","65.30","63.36","14.50M","-0.81%"
"2023-5-31","64.00","65.25","65.50","63.20","16.22M","-1.87%"
"2023-5-30","65.22","64.62","66.07","64.50","13.65M","0.80%"
"2023-5-29","64.70","66.00","66.20","64.11","17.42M","-2.01%"
"2023-5-26","66.03","67.50","67.50","64.70","15.39M","-2.61%"
"2023-5-25","67.80","66.90","68.88","66.80","17.17M","0.64%"
"2023-5-24","67.37","67.09","68.88","66.50","15.17M","0.52%"
"2023-5-23","67.02","68.32","68.88","67.02","11.08M","-1.87%"
"2023-5-22","68.30","67.80","69.70","67.33","13.57M","0.46%"
"2023-5-19","67.99","68.02","68.87","67.13","11.35M","-0.21%"
"2023-5-18","68.13","69.65","69.66","67.40","16.20M","-1.35%"
"2023-5-17","69.06","70.70","71.30","68.51","16.48M","-1.69%"
"2023-5-16","70.25","70.30","71.12","69.62","20.57M","-0.16%"
"2023-5-15","70.36","67.79","70.75","67.43","44.82M","5.16%"
"2023-5-12","66.91","67.90","68.69","66.90","20.17M","-1.60%"
"2023-5-11","68.00","64.70","68.50","64.31","35.90M","4.68%"
"2023-5-10","64.96","63.10","66.47","62.56","28.69M","3.62%"
"2023-5-9","62.69","63.65","63.86","62.30","14.57M","-1.94%"
"2023-5-8","63.93","65.00","65.32","62.55","16.81M","-0.27%"
"2023-5-5","64.10","64.98","65.15","63.51","15.58M","-1.66%"
"2023-5-4","65.18","65.13","66.15","64.92","17.59M","-0.56%"
"2023-4-28","65.55","66.99","67.69","64.83","22.85M","-1.68%"
"2023-4-27","66.67","66.40","67.78","65.61","26.02M","-0.18%"
"2023-4-26","66.79","60.66","67.22","60.01","51.26M","10.62%"
"2023-4-25","60.38","62.01","62.35","59.42","25.32M","-2.64%"
"2023-4-24","62.02","62.77","63.49","61.46","24.43M","-1.21%"
"2023-4-21","62.78","64.70","66.36","62.73","28.69M","-2.73%"
"2023-4-20","64.54","67.30","67.30","64.10","32.13M","-4.27%"
"2023-4-19","67.42","68.10","68.36","66.88","16.40M","-0.65%"
"2023-4-18","67.86","68.95","70.20","67.81","26.45M","-1.61%"
"2023-4-17","68.97","68.35","69.68","68.35","20.69M","0.10%"
"2023-4-14","68.90","66.20","70.60","66.12","39.10M","4.24%"
"2023-4-13","66.10","66.17","67.29","65.76","13.42M","-1.05%"
"2023-4-12","66.80","68.48","68.56","66.66","24.49M","-2.99%"
"2023-4-11","68.86","69.50","69.98","68.62","27.79M","-1.88%"
"2023-4-10","70.18","69.05","70.31","67.67","39.80M","4.56%"
"2023-4-7","67.12","67.30","68.63","66.80","16.09M","-0.19%"
"2023-4-6","67.25","67.00","67.96","64.35","22.83M","-0.13%"
"2023-4-4","67.34","68.30","68.63","65.98","34.19M","-2.41%"
"2023-4-3","69.00","69.59","69.98","67.77","28.42M","-1.00%"
"2023-3-31","69.70","68.81","70.85","68.52","27.29M","1.51%"
"2023-3-30","68.66","68.14","68.99","67.30","19.32M","0.29%"
"2023-3-29","68.46","67.80","69.48","67.76","21.43M","0.97%"
"2023-3-28","67.80","68.20","69.06","67.70","16.90M","-0.85%"
"2023-3-27","68.38","67.87","69.29","67.78","23.55M","0.37%"
"2023-3-24","68.13","67.59","68.77","66.66","18.46M","0.71%"
"2023-3-23","67.65","67.00","68.77","66.70","20.75M","-0.15%"
"2023-3-22","67.75","67.00","68.90","66.46","33.53M","1.71%"
"2023-3-21","66.61","64.25","67.13","63.70","34.51M","3.75%"
"2023-3-20","64.20","62.14","65.50","61.38","36.67M","3.55%"
"2023-3-17","62.00","64.48","64.48","62.00","33.63M","-2.67%"
"2023-3-16","63.70","64.49","65.59","63.51","24.68M","-2.91%"
"2023-3-15","65.61","66.33","67.69","65.60","23.07M","-0.29%"
"2023-3-14","65.80","67.50","67.65","64.55","33.60M","-2.20%"
"2023-3-13","67.28","68.18","68.84","66.79","29.64M","-2.12%"
"2023-3-10","68.74","68.60","70.47","67.99","24.70M","-0.45%"
"2023-3-9","69.05","70.74","70.80","68.90","24.01M","-2.22%"
"2023-3-8","70.62","71.14","71.60","69.65","15.56M","-0.94%"
"2023-3-7","71.29","72.00","72.66","71.21","15.61M","-1.67%"
"2023-3-6","72.50","71.79","72.62","70.15","20.63M","0.99%"
"2023-3-3","71.79","70.89","72.10","70.64","16.67M","1.33%"
"2023-3-2","70.85","72.56","72.72","70.75","20.16M","-2.50%"
"2023-3-1","72.67","72.50","73.20","71.90","16.33M","-0.04%"
"2023-2-28","72.70","72.48","72.87","71.18","18.27M","0.53%"
"2023-2-27","72.32","72.55","73.23","72.12","13.34M","-0.63%"
"2023-2-24","72.78","74.35","74.35","72.60","17.56M","-2.23%"
"2023-2-23","74.44","74.00","75.10","73.68","17.97M","1.18%"
"2023-2-22","73.57","74.42","74.76","73.08","23.99M","-1.95%"
"2023-2-21","75.03","74.40","76.12","74.16","28.25M","-0.33%"
"2023-2-20","75.28","78.00","78.00","72.51","60.64M","-5.66%"
"2023-2-17","79.80","84.27","84.39","79.50","26.85M","-2.60%"
"2023-2-16","81.93","82.83","83.49","81.18","15.35M","-1.09%"
"2023-2-15","82.83","84.16","84.75","82.55","19.24M","-1.52%"
"2023-2-14","84.11","84.50","84.83","83.41","10.64M","-0.04%"
"2023-2-13","84.14","83.80","85.87","83.27","17.80M","0.05%"
"2023-2-10","84.10","84.66","84.95","83.80","14.90M","-1.24%"
"2023-2-9","85.16","84.16","85.27","83.72","12.88M","0.88%"
"2023-2-8","84.42","85.20","85.50","84.30","17.20M","-0.67%"
"2023-2-7","84.99","87.02","88.10","84.68","21.12M","-2.07%"
"2023-2-6","86.79","88.00","88.00","86.10","13.18M","-1.80%"
"2023-2-3","88.38","89.80","90.38","87.51","17.99M","-2.02%"
"2023-2-2","90.20","90.05","91.00","89.20","17.88M","0.17%"
"2023-2-1","90.05","88.70","92.00","88.40","25.94M","2.27%"
"2023-1-31","88.05","87.24","89.60","87.02","19.25M","0.43%"
"2023-1-30","87.67","90.00","92.00","87.50","37.55M","3.30%"
"2023-1-20","84.87","83.80","85.00","83.20","17.62M","1.34%"
"2023-1-19","83.75","84.49","85.00","83.41","14.51M","-0.63%"
"2023-1-18","84.28","83.99","85.28","83.22","14.82M","0.58%"
"2023-1-17","83.79","83.47","84.73","82.70","16.55M","0.55%"
"2023-1-16","83.33","82.80","84.44","82.16","22.69M","-0.80%"
"2023-1-13","84.00","85.49","85.80","81.35","38.11M","-1.00%"
"2023-1-12","84.85","85.47","86.95","84.03","30.50M","2.25%"
"2023-1-11","82.98","87.15","87.31","82.98","41.93M","-5.72%"
"2023-1-10","88.01","87.53","89.45","85.12","28.69M","0.20%"
"2023-1-9","87.83","90.01","91.30","87.69","23.33M","-2.25%"
"2023-1-6","89.85","87.00","92.47","86.88","23.46M","2.24%"
"2023-1-5","87.88","85.26","88.80","83.23","29.07M","4.52%"
"2023-1-4","84.08","86.03","86.43","83.42","24.48M","-3.88%"
"2023-1-3","87.47","87.81","87.96","83.66","24.19M","-0.49%"
"2022-12-30","87.90","90.80","91.42","87.87","11.79M","-2.24%"
"2022-12-29","89.91","88.60","91.86","87.83","13.36M","1.19%"
"2022-12-28","88.85","90.30","90.43","88.08","15.38M","-2.87%"
"2022-12-27","91.48","91.40","92.75","89.56","12.66M","0.15%"
"2022-12-26","91.34","86.23","91.64","86.01","13.23M","5.93%"
"2022-12-23","86.23","86.80","88.59","85.60","9.84M","-0.54%"
"2022-12-22","86.70","90.18","90.40","86.12","12.23M","-2.76%"
"2022-12-21","89.16","89.45","90.36","88.00","7.94M","-0.22%"
"2022-12-20","89.36","92.38","92.62","89.00","16.03M","-3.81%"
"2022-12-19","92.90","91.99","95.00","91.21","18.57M","1.86%"
"2022-12-16","91.20","92.10","94.94","90.29","16.43M","-1.08%"
"2022-12-15","92.20","88.10","92.57","88.00","21.77M","4.36%"
"2022-12-14","88.35","89.46","89.46","87.61","9.48M","0.05%"
"2022-12-13","88.31","90.45","90.83","88.10","11.90M","-2.15%"
"2022-12-12","90.25","90.25","92.20","89.00","12.48M","-0.39%"
"2022-12-9","90.60","91.58","92.27","89.66","14.78M","-1.09%"
"2022-12-8","91.60","90.48","93.02","90.02","19.22M","0.97%"
"2022-12-7","90.72","86.00","91.16","86.00","36.02M","5.28%"
"2022-12-6","86.17","83.32","86.92","82.68","23.90M","2.61%"
"2022-12-5","83.98","85.00","85.08","82.66","15.84M","-0.42%"
"2022-12-2","84.33","84.13","85.85","83.88","12.92M","-0.55%"
"2022-12-1","84.80","84.95","86.79","84.75","24.15M","2.23%"
"2022-11-30","82.95","81.58","83.79","80.59","23.42M","1.47%"
"2022-11-29","81.75","81.72","82.80","80.12","15.55M","0.11%"
"2022-11-28","81.66","79.00","82.38","78.01","19.05M","0.81%"
"2022-11-25","81.00","82.65","82.80","80.60","15.01M","-2.76%"
"2022-11-24","83.30","84.40","85.10","82.30","15.31M","-0.24%"
"2022-11-23","83.50","82.12","84.18","81.60","15.19M","1.03%"
"2022-11-22","82.65","84.29","84.68","82.06","17.01M","-2.83%"
"2022-11-21","85.06","83.91","85.83","82.88","18.73M","1.50%"
"2022-11-18","83.80","84.56","85.95","83.11","18.20M","-0.14%"
"2022-11-17","83.92","85.55","85.98","82.21","28.17M","-3.09%"
"2022-11-16","86.60","88.55","89.40","86.50","15.51M","-3.19%"
"2022-11-15","89.45","88.36","89.55","85.25","28.45M","1.23%"
"2022-11-14","88.36","94.10","96.47","87.51","29.66M","-5.80%"
"2022-11-11","93.80","95.01","95.90","92.59","18.71M","2.68%"
"2022-11-10","91.35","93.85","94.40","90.40","20.17M","-3.89%"
"2022-11-9","95.05","96.27","97.30","94.89","12.07M","-1.64%"
"2022-11-8","96.63","97.49","100.47","95.69","20.80M","-0.75%"
"2022-11-7","97.36","96.30","98.64","95.51","22.63M","1.99%"
"2022-11-4","95.46","89.25","96.28","88.98","31.94M","6.96%"
"2022-11-3","89.25","88.77","90.88","88.10","17.00M","-0.06%"
"2022-11-2","89.30","83.85","89.87","83.66","29.62M","4.91%"
"2022-11-1","85.12","83.20","85.50","78.40","27.59M","2.50%"
"2022-10-31","83.04","82.46","84.86","81.72","23.75M","-0.50%"
"2022-10-28","83.46","90.00","91.27","82.65","37.86M","-8.08%"
"2022-10-27","90.80","94.10","97.45","90.50","24.09M","-2.07%"
"2022-10-26","92.72","93.00","94.36","90.63","17.57M","0.78%"
"2022-10-25","92.00","89.33","93.80","88.80","23.19M","2.97%"
"2022-10-24","89.35","92.31","93.00","88.00","27.01M","-4.02%"
"2022-10-21","93.09","93.50","95.58","91.28","17.68M","-0.84%"
"2022-10-20","93.88","94.68","96.23","92.11","20.87M","-2.43%"
"2022-10-19","96.22","91.98","98.56","91.75","38.00M","5.14%"
"2022-10-18","91.52","92.02","93.70","91.11","19.03M","0.03%"
"2022-10-17","91.49","91.21","92.70","89.80","14.49M","-0.55%"
"2022-10-14","92.00","92.33","93.00","89.00","28.46M","0.77%"
"2022-10-13","91.30","91.85","94.28","90.57","24.24M","-1.96%"
"2022-10-12","93.13","86.93","93.13","86.27","32.76M","6.85%"
"2022-10-11","87.16","84.89","88.20","84.25","23.91M","6.16%"
"2022-10-10","82.10","84.59","85.29","82.01","14.19M","-2.96%"
"2022-9-30","84.60","87.00","88.15","83.50","19.34M","-2.96%"
"2022-9-29","87.18","88.89","89.28","86.50","17.34M","-0.52%"
"2022-9-28","87.64","90.73","90.84","85.06","22.88M","-2.65%"
"2022-9-27","90.03","90.87","91.37","88.50","14.75M","0.07%"
"2022-9-26","89.97","87.10","91.80","86.80","22.79M","1.48%"
"2022-9-23","88.66","88.00","91.20","86.80","20.17M","0.07%"
"2022-9-22","88.60","85.50","89.47","84.60","27.21M","2.55%"
"2022-9-21","86.40","84.25","87.46","83.55","24.41M","1.43%"
"2022-9-20","85.18","85.09","88.19","84.88","29.22M","1.28%"
"2022-9-19","84.10","80.88","86.18","80.70","30.76M","3.83%"
"2022-9-16","81.00","85.18","85.40","81.00","38.14M","-4.38%"
"2022-9-15","84.71","91.44","92.00","83.97","50.03M","-7.35%"
"2022-9-14","91.43","95.10","96.14","91.00","33.84M","-5.72%"
"2022-9-13","96.98","97.76","98.99","95.08","21.17M","2.61%"
"2022-9-9","94.51","94.95","95.96","93.80","16.50M","-0.52%"
"2022-9-8","95.00","98.00","98.76","94.38","20.79M","-3.54%"
"2022-9-7","98.49","94.00","99.60","93.36","31.86M","3.89%"
"2022-9-6","94.80","96.00","96.30","90.12","34.54M","-0.83%"
"2022-9-5","95.59","93.77","97.18","93.01","19.70M","0.98%"
"2022-9-2","94.66","96.00","97.00","93.33","18.65M","0.07%"
"2022-9-1","94.59","95.00","97.31","93.77","19.05M","-0.42%"
"2022-8-31","94.99","99.50","101.13","93.69","33.78M","-5.53%"
"2022-8-30","100.55","101.80","102.68","98.99","18.78M","-1.34%"
"2022-8-29","101.92","99.20","102.35","99.20","20.64M","0.61%"
"2022-8-26","101.30","103.00","104.85","100.64","34.37M","-3.39%"
"2022-8-25","104.85","109.02","109.98","102.51","34.60M","-3.35%"
"2022-8-24","108.48","121.50","121.80","107.00","52.22M","-7.97%"
"2022-8-23","117.88","116.82","121.69","116.82","30.60M","1.58%"
"2022-8-22","116.05","110.80","117.00","108.33","30.44M","4.74%"
"2022-8-19","110.80","114.01","114.44","110.00","27.50M","-2.06%"
"2022-8-18","113.13","110.79","116.88","110.35","35.79M","2.10%"
"2022-8-17","110.80","105.00","112.86","102.02","47.10M","6.19%"
"2022-8-16","104.34","106.00","107.29","104.01","24.81M","-0.58%"
"2022-8-15","104.95","99.50","107.00","99.43","44.80M","8.72%"
"2022-8-12","96.53","98.58","99.50","96.47","14.81M","-2.08%"
"2022-8-11","98.58","94.50","101.00","93.00","30.83M","4.85%"
"2022-8-10","94.02","98.40","98.88","93.50","26.78M","-4.43%"
"2022-8-9","98.38","94.85","100.26","94.85","25.43M","2.28%"
"2022-8-8","96.19","96.77","96.78","92.74","18.61M","-0.61%"
"2022-8-5","96.78","95.81","100.00","94.80","19.75M","1.00%"
"2022-8-4","95.82","94.50","96.07","93.00","20.27M","1.87%"
"2022-8-3","94.06","100.31","102.65","93.70","27.12M","-5.28%"
"2022-8-2","99.30","99.30","101.30","98.23","24.18M","-2.06%"
"2022-8-1","101.39","93.48","101.40","93.30","31.74M","7.46%"
"2022-7-29","94.35","96.00","97.14","93.66","19.85M","-1.90%"
"2022-7-28","96.18","100.41","100.80","93.80","28.34M","-2.65%"
"2022-7-27","98.80","97.00","100.80","95.99","20.79M","1.57%"
"2022-7-26","97.27","98.00","100.33","97.03","19.61M","-1.20%"
"2022-7-25","98.45","97.51","99.05","95.21","18.67M","0.05%"
"2022-7-22","98.40","100.00","102.40","97.11","21.55M","0.41%"
"2022-7-21","98.00","100.12","101.90","97.50","20.32M","-2.11%"
"2022-7-20","100.11","102.90","103.94","99.00","23.63M","-2.71%"
"2022-7-19","102.90","107.00","107.77","102.42","23.72M","-4.12%"
"2022-7-18","107.32","103.24","108.88","100.12","32.90M","4.69%"
"2022-7-15","102.51","105.00","106.98","102.51","30.45M","-2.51%"
"2022-7-14","105.15","98.33","105.70","97.46","38.53M","6.88%"
"2022-7-13","98.38","93.50","99.84","90.98","36.64M","5.71%"
"2022-7-12","93.07","97.20","97.87","92.63","25.77M","-4.40%"
"2022-7-11","97.35","101.00","102.50","95.44","28.51M","-5.49%"
"2022-7-8","103.00","105.11","108.58","101.81","36.79M","-0.96%"
"2022-7-7","104.00","96.45","104.50","96.25","50.99M","7.83%"
"2022-7-6","96.45","95.25","98.85","95.20","33.90M","2.17%"
"2022-7-5","94.40","96.53","97.81","92.10","38.74M","-2.22%"
"2022-7-4","96.54","94.10","97.77","94.03","34.83M","0.86%"
"2022-7-1","95.72","97.90","98.00","94.20","27.49M","-1.83%"
"2022-6-30","97.50","97.57","99.70","94.98","36.53M","-0.08%"
"2022-6-29","97.58","102.87","103.60","97.39","43.32M","-6.47%"
"2022-6-28","104.33","106.49","107.31","101.00","35.68M","-2.22%"
"2022-6-27","106.70","106.82","109.06","105.16","22.42M","-0.56%"
"2022-6-24","107.30","107.03","110.00","104.21","28.43M","0.28%"
"2022-6-23","107.00","102.10","108.20","101.21","33.19M","6.07%"
"2022-6-22","100.88","100.30","105.23","100.20","24.68M","0.58%"
"2022-6-21","100.30","100.79","101.49","98.95","15.73M","-0.94%"
"2022-6-20","101.25","100.13","103.53","99.50","27.86M","1.13%"
"2022-6-17","100.12","94.01","101.00","93.79","35.95M","4.84%"
"2022-6-16","95.50","97.65","98.27","95.19","27.25M","-2.20%"
"2022-6-15","97.65","102.00","103.71","96.38","33.16M","-3.13%"
"2022-6-14","100.81","98.00","101.80","95.51","28.91M","1.24%"
"2022-6-13","99.58","95.01","102.00","94.29","33.89M","3.25%"
"2022-6-10","96.45","91.40","97.30","91.03","33.70M","5.51%"
"2022-6-9","91.41","96.20","96.20","91.19","30.36M","-5.73%"
"2022-6-8","96.97","94.51","97.97","92.19","67.18M","7.92%"
"2022-6-7","89.85","91.00","91.50","87.49","23.14M","-1.06%"
"2022-6-6","90.81","86.44","93.00","86.12","37.89M","5.03%"
"2022-6-2","86.46","85.67","89.86","85.24","36.28M","-0.08%"
"2022-6-1","86.53","80.50","87.22","79.51","43.84M","7.58%"
"2022-5-31","80.43","79.06","82.25","77.61","31.82M","1.75%"
"2022-5-30","79.05","76.00","79.98","76.00","32.93M","4.43%"
"2022-5-27","75.70","77.64","79.78","75.18","22.34M","-0.99%"
"2022-5-26","76.46","75.80","78.63","73.76","22.50M","1.96%"
"2022-5-25","74.99","76.11","76.89","73.78","26.23M","-1.07%"
"2022-5-24","75.80","79.30","79.46","75.00","34.79M","-5.12%"
"2022-5-23","79.89","79.85","80.80","78.00","23.40M","-0.29%"
"2022-5-20","80.12","80.70","82.28","77.91","29.88M","0.53%"
"2022-5-19","79.70","77.04","80.00","76.29","25.04M","1.41%"
"2022-5-18","78.59","78.54","80.00","77.03","23.09M","0.76%"
"2022-5-17","78.00","74.24","78.45","74.10","29.21M","5.06%"
"2022-5-16","74.24","75.72","77.95","74.00","25.65M","0.73%"
"2022-5-13","73.70","74.27","74.93","72.80","16.52M","-0.04%"
"2022-5-12","73.73","72.80","75.00","72.10","22.11M","1.39%"
"2022-5-11","72.72","69.62","75.99","69.61","49.66M","2.96%"
"2022-5-10","70.63","62.90","70.63","62.46","42.32M","9.78%"
"2022-5-9","64.34","64.17","65.56","63.65","13.93M","0.20%"
"2022-5-6","64.21","63.65","65.90","63.21","18.04M","-2.53%"
"2022-5-5","65.88","65.10","67.73","64.55","30.77M","0.02%"
"2022-4-29","65.87","63.98","66.58","62.25","38.20M","4.81%"
"2022-4-28","62.85","59.60","65.69","59.00","67.64M","4.23%"
"2022-4-27","60.30","53.00","60.83","52.46","55.70M","11.60%"
"2022-4-26","54.03","56.52","57.20","53.89","34.77M","-4.29%"
"2022-4-25","56.45","59.13","60.49","56.40","35.94M","-9.24%"
"2022-4-22","62.20","63.98","64.66","61.80","24.45M","-3.58%"
"2022-4-21","64.51","67.00","68.19","63.98","30.67M","-4.57%"
"2022-4-20","67.60","72.34","72.38","67.48","34.20M","-4.71%"
"2022-4-19","70.94","73.36","74.41","70.33","24.63M","-3.59%"
"2022-4-18","73.58","70.80","73.60","70.07","22.36M","3.20%"
"2022-4-15","71.30","71.30","72.70","68.70","26.20M","-1.89%"
"2022-4-14","72.67","72.85","73.89","71.01","26.34M","1.64%"
"2022-4-13","71.50","71.43","74.30","70.60","25.82M","-0.43%"
"2022-4-12","71.81","70.38","72.39","69.62","22.45M","2.15%"
"2022-4-11","70.30","74.02","74.05","70.02","31.78M","-6.89%"
"2022-4-8","75.50","74.69","78.18","74.28","28.91M","1.10%"
"2022-4-7","74.68","77.67","77.67","74.68","37.66M","-5.83%"
"2022-4-6","79.30","81.42","82.30","78.22","24.86M","-2.68%"
"2022-4-1","81.48","80.47","82.76","79.23","28.66M","1.00%"
"2022-3-31","80.67","81.90","82.14","79.10","36.17M","-2.81%"
"2022-3-30","83.00","77.00","83.00","76.63","53.19M","9.38%"
"2022-3-29","75.88","77.24","77.65","75.16","22.59M","0.21%"
"2022-3-28","75.72","78.46","79.30","75.00","31.73M","-3.49%"
"2022-3-25","78.46","81.45","81.92","78.43","30.11M","-3.67%"
"2022-3-24","81.45","81.99","82.30","78.86","39.08M","-1.87%"
"2022-3-23","83.00","85.00","85.28","82.34","27.63M","-1.07%"
"2022-3-22","83.90","84.40","86.52","83.28","30.46M","-1.76%"
"2022-3-21","85.40","87.00","88.50","85.03","48.69M","0.83%"
"2022-3-18","84.70","82.31","85.15","79.04","51.83M","3.89%"
"2022-3-17","81.53","82.69","86.12","81.38","86.13M","3.35%"
"2022-3-16","78.89","73.00","80.19","71.46","80.77M","11.24%"
"2022-3-15","70.92","70.20","74.30","69.69","42.16M","-0.73%"
"2022-3-14","71.44","73.99","74.00","71.13","41.09M","-6.38%"
"2022-3-11","76.31","74.10","77.98","73.34","57.11M","1.54%"
"2022-3-10","75.15","73.48","75.57","71.50","69.96M","6.61%"
"2022-3-9","70.49","72.00","72.64","67.61","41.29M","-1.23%"
"2022-3-8","71.37","75.22","75.68","70.67","48.40M","-4.57%"
"2022-3-7","74.79","77.99","78.00","74.50","36.68M","-4.30%"
"2022-3-4","78.15","77.77","79.76","77.37","39.63M","-1.71%"
"2022-3-3","79.51","84.50","84.60","79.30","62.06M","-5.60%"
"2022-3-2","84.23","86.79","86.90","83.84","37.08M","-3.07%"
"2022-3-1","86.90","91.00","91.95","86.28","43.31M","-2.91%"
"2022-2-28","89.50","89.56","91.17","88.23","39.62M","0.17%"
"2022-2-25","89.35","88.00","90.88","87.70","46.70M","3.91%"
"2022-2-24","85.99","87.78","89.08","84.84","38.82M","-3.47%"
"2022-2-23","89.08","85.79","89.87","85.70","46.36M","4.00%"
"2022-2-22","85.65","84.98","86.50","82.68","35.99M","-0.23%"
"2022-2-21","85.85","85.14","87.40","84.58","26.56M","0.68%"
"2022-2-18","85.27","87.02","87.50","84.38","36.17M","-4.01%"
